doc_id;full_text;topic;label
MaikBeermann15278352851;Ich finde, die junge Polizistin aus bremen hat sehr mutig und couragiert gehandelt. Dank und Respekt sollten an erster Stelle stehen - sie hat mit ihrem Handeln einem Menschen das Leben gerettet und ihr eigenes aufs Spiel gesetzt Flensburg;Polizistin;positive
MaikBeermann15507820651;Das ist doch nen Witz! Die Chefverhandlerin will von IHREM JA zu Artikel13 Uploadfiler und LSR mit einem Mal nichts mehr wissen? Sie wusste, dass die Netzfreiheit auf dem Spiel steht. Hier war der Widerstand von der und der zu gering!;Uploadfiler;negative
MaikBeermann15833164661;Die schwadroniert ueber ihr nicht vorhandenes Verstaendnis von Demokratie. Es ist eine geheime Wahl! Es wird von der weder eine Stimme fuer Faschisten noch eine fuer Woelfe im Schafspelz geben! Thueringenwahl Thuerigen;Thueringenwahl;negative
MaikBeermann16042128871;Gut, dass alle drei Kandidaten sich auf einen Kompromiss geeinigt haben. Fair, respektvoll und sachlich muss es jetzt bis Mitte Januar weitergehen. cdupt20 CDUParteitag cdu;CDUParteitag;positive
ManuelHoeferlin15254321691;Datenschutz, Cyber Sec, Netzausbau ... Bei der Digitalisierung gibt es viele Baustellen. Mit der GroKo haben wir zwar kein Ministerium, dafuer aber viele Digitalminister. So wird der Wandel nicht gelingen. Darueber habe ich mit gesprochen:;Digitalisierung;negative
ManuelHoeferlin15543111741;"Gerade beim Cyber-Sicherheitsrat: Gefahr von Angriffen ist allgegenwaertig, aber BReg behandelt ITSicherheit weiter inkonsequent. Gro Ko muss liefern, staerken; echtes Schwachstellenmanagement einfuehren. Resilienz schaffen. Entwurf des IT-SiG 2.0: Bleibe skeptisch!";ITSicherheit;negative
ManuelHoeferlin15717530221;5G ist der bisher mit Abstand sicherste Mobilfunkstandard. Doch fuer Innenminister und Kanzlerin ist dies vor allem ein Hindernis fuer die eigene Agenda. Wieso sie damit die digitale Zukunft des Landes gefaehrden, erklaere ich bei Cyber Security;5G;negative
ManuelHoeferlin16003396781;(4/4) Es ist sowieso skandaloes, dass das BMJV mit einer Salami-Taktik verschiedene Aenderungen am NetzDG in mehrere Gesetze aufteilt, die parallel verhandelt werden. Jetzt faellt ihm selbst auf die Fuesse, was es anfangs vielleicht noch fuer trickreich und clever hielt. Gut so!;NetzDG;negative
ManuelHoeferlin16039838951;ZITi S ist fuer mich eine absolute Blackbox. Eigentlich nur Forschungseinrichtung der Sicherheitsbehoerden. Aber was hat sie schon entwickelt? Bisher konnte oder wollte mir auf meine Anfragen keine Antwort geben. Diese Geheimniskraemerei ist ueberzogen und unnoetig.;ZITi;negative
ManuelSarrazin15517783981;Die Position der polnischen Regierung zur gemeinsamen Asylpolitik der EU ist falsch. Es ist aber auch falsch deswegen Schengen in Frage zu stellen. Die offene Grenze nicht nur zwischen Deutschland und Polen ist unverzichtbar. Macron;Asylpolitik;negative
ManuelSarrazin15571322851;Wo bleiben eigentlich die klaren Worte von zu dieser absoluten Provokation. Putin begraebt das Minsker Abkommen, versucht die Situation in der Ukraine gezielt zu eskalieren und den gewaehlten designierten Praesidenten Zelensky zu schwaechen.;Putin;negative
ManuelSarrazin15636226491;Sprachlos angesichts der grenzenlosen Verschwendung auf Kosten des Staates in der Protzvilla Honka von Ex-Praesident Janukowytsch. Wegen dessen korrupten Regime von Gnaden Putins befindet sich die Ukraine seit 5;Ukraine;negative
ManuelSarrazin15790824341;Jetzt ist eigentlich klar, wer 2024 auf Putin folgt: Putin. Die angekuendigte Verfassungsaenderung ebnet formal moegliche Wege, politisch wird das sicher nicht so einfach. Die Rede gesteht ein: Das Regime Putin ist so schwach, dass es ohne Putin nicht kann. Russland Verfassung;Putin;negative
ManuelSarrazin15850527391;Endlich! Wir brauchen die Eroeffnung der EU-Beitrittsgespraeche . Das war ueberfaellig, das Zoegern hat der EU geschadet. Congratulations to und Enlargement Now: solidarity to fight Covid19 is essential in the Region!;EU-Beitrittsgespraeche;positive
MarcBernhardAfD15307794331;Meine Rede zum Haushalt: Die Kanzlerin der Schmerzen spielt mit ihren Wohnungsbauvorhaben Fluechtlinge gegen die hiesige Bevoelkerung aus! Schon laenger hier Wohnenden wurde sogar schon Wohnraum fuer Fluechtlinge entzogen!;Fluechtlinge;negative
MarcBernhardAfD15415759311;Grenzwert-Ueberschreitung ohne Autos entlarvt Messstellen-Wahnsinn Umweltbundesamt: der Stickstoffdioxid-Gehalt in der Luft ganz ohne Autos liegt knapp unterhalb des EU-Grenzwertes. Jeglicher Strassenverkehr fuehrt so ganz zwangslaeufig zu Fahrverboten! https://t.co/5yJplQlnak;Messstellen-Wahnsinn;negative
MarcBernhardAfD15445411511;Unverantwortlich und skandaloes: Bundesumweltministerin Schulze (SPD) will die Deutsche Umwelthilfe weiterhin finanziell foerdern! Toyota hat angekuendigt, die finanzielle Unterstuetzung der Umwelthilfe nach 20 Jahren einzustellen. Ich fordere: kein Geld mehr fuer die DUH!;Umwelthilfe;negative
MarcBernhardAfD15446315041;Was fuer eine Ueberraschung - jeder dritte Haeftling ist Auslaender. Doppelpass-Haeftlinge werden in der Statistik als Deutsche ausgewiesen. Die tatsaechliche Zahl der Haeftlinge mit Migrationshintergrund ist also noch viel groesser. Ein trauriges Deutschland.;Auslaender;negative
MarcBernhardAfD15517113751;Fridays for Future-Demonstrationen: Bundeskanzlerin Merkel unterstuetzt Schulschwaenzen und lobt politisches Engagement . Aufforderung zum Rechtsbruch und ideologischer Missbrauch von Kindern und Jugendlichen! Politisches Engagement nach dem Unterricht!https://t.co/9GOHq88MkV;Fridays;negative
MarcBernhardAfD15517988711;Ich fordere sofortigen Stopp des Geldsegens fuer dubiose DUH! Gemeinnuetzigkeit des Vereins infrage gestellt,aber 2019bis zu3,5Millionen Euro aus Steuergeldern!Buerger finanzieren Verein,der sich Vernichtung ihres Eigentums auf die Fahnen geschrieben hat!https://t.co/5x2cbmIgo1;DUH;negative
MarcBernhardAfD15566297721;Steuerverschwendung bei Fluechtlingsunterbringung in Berlin. 150 EUR pro Kopf und Nacht! Buerger durch CO2-Steuer noch mehr abgezockt, aber Geld spielt fuer verfehlte Asylpolitik der Bundesregierung keine Rolle! AfD Grenzen schliessen.https://t.co/9GOHq7RaWl;Asylpolitik;negative
MarcBernhardAfD15579254501;Irrsinn:Forderung nach Ausrufung Klimanotstand Karlsruhe! Ziel: Karlsruhe bis 2030 klimaneutral.Forderungen basieren auf gefaehrlicher ideologischer Verblendung mit nicht absehbaren neg.Folgen fuer Wirtschaft und Wohlstand!Jetzt auch Notstand ausrufen?https://t.co/9GOHq88MkV;Klimanotstand;negative
MarcBernhardAfD15615541671;Anonymer Krankenschein fuer Illegale auf Kosten der Steuerzahler ist Einladung zu illegaler Einwanderung und Freibrief fuer Sozialmissbrauch! Irrsinn: Statt Abschiebung abgelehnter Asylbewerber medizinische Rundumversorgung zum Nulltarif!https://t.co/9GOHq88MkV;Einwanderung;negative
MarcBernhardAfD15728828761;Verfassungsschutz mit Stasimethoden: Hinweistelefon ist staatlich gefoerderte Denunziation! Kampf gegen alle Formen von Extremismus und Terrorismus notwendig. Regierung und Verfassungsorgane auf linkem Auge blind! Sozialismus 30jahremauerfall;Hinweistelefon;negative
MarcBernhardAfD15768544771;Klimapaket ist eine der massivsten Steuererhoehungen ueberhaupt Deutsche weiter geschroepft! Nach Kosten fuer sogenannte Energiewende jetzt weitere Mehrbelastung in Form universeller Steuer auf das Leben!;Klimapaket;negative
MarcBernhardAfD15791927211;Luisa Neubauer, die deutsche Greta soll Spitzenposten im Siemens Konzern bekommen und die SPD fuehrt eigennuetzig die Bonpflicht ein. Das Jahr 2020 faengt genauso absurd an, wie das Jahr 2019 mit dem Oma-Umweltsaulied zu Ende ging. Bernhard;Neubauer;negative
MarcBernhardAfD15838533511;Kinder und Kullertraenen als Schutzschild fremder Interessen. GroKo will angebliche Fluechtlingskinder aus Griechenland holen: Anreize fuer Einreisewillige, Kinder auf den Weg nach Europa voraus zu schicken! Deutschland darf sich nicht erpressen lassen! Bernhard;Fluechtlingskinder;negative
MarcBernhardAfD15906439441;Twitter: Merkel, Macron und von der Leyen ueberbieten sich beim Umverteilen deutscher Staatsfinanzen Genschenke- und Schuldenunion wird kontinuierlich vorangetrieben. Diese wahnsinnige Umverteilung fuehrt uns zum naechsten historischen Truemmerhaufen! Bernhard;Schuldenunion;negative
MarcBernhardAfD15911055781;SPD-Vorsitzende Saskia Esken bekennt sich zur Terrorgruppe Antifa, verantwortlich fuer unzaehlige Ausschreitungen und Angriffe auf Sympathisanten, Mitglieder und Abgeordnete der AfD! Politisch motivierte Gewalt gehoert geaechtet und nicht hofiert! Bernhard;Antifa;negative
MarcBernhardAfD15989665871;Spahns spaetes Eingestaendnis: Totaler Shutdown war ueberzogen! Einsicht zu spaet, Auswirkungen der Zwangseingriffe auf Wirtschaft verheerend! Bereits im April veroeffentlichte Af D-Bundestagsfraktion Corona-Positionspapier zur schrittweisen Rueckkehr zur Normalitaet! Bernhard;Shutdown;negative
MarcHenrichmann15732296421;Zuegig und effektiv! Sehr gute Arbeit des BamF. Es bleibt die berechtigte Frage, ob das Asylrecht nicht grundsaetzlich verwirkt, wer den Rechtsstaat bekaempft und schwerste Straftaten begeht. bamf miri akzeptanz asyl;BamF;positive
MarcHenrichmann16079307801;Sprengstoff in die Haende von Betrunkenen geben????? Gehts noch dicker???? Womit wenigstens jetzt geklaert sein duerfte, dass es der Umwelthilfe dabei nie wirklich um die Umwelt ging. Verbot Feuerwerk Silvester Familie Kinder;Umwelthilfe;negative
Marc_Jongen16039766051;Sie wird es nicht lassen, bis die deutsche Wirtschaft nicht voellig zerstoert ist. Dieser Lockdown2 wird abraeumen, was lockdown 1 uebrig gelassen hat. Wozu brauchen wir noch Demokratie, wenn Merkels coroniertes Haupt so weise fuer uns lenkt und waltet? AfD;lockdown;negative
MargareteBause15453068091;Endlich eine gute Nachricht aus Aegypten! Kairoer Strafgericht hat die Freilassung von amalfathy angeordnet. Der Einsatz hat sich gelohnt. Danke Egypt to bail Amal Fathy, jailed for fake news after harassment complaint;amalfathy;positive
MargareteBause15477106211;Kluge, engagierte, beruehrende Rede von Rita Suessmuth in der heutigen Feierstunde im Bundestag zu 100 Jahre Frauenwahlrecht: Fuer mich ist heute ein Menschenrechtstag. So ist es!;Frauenwahlrecht;positive
MargareteBause15567070221;Waffenlieferungen nach Saudi-Arabien sind taetige Beihilfe zu Kriegsverbrechen. Das scheinheilige Verhalten der GroKo traegt zur Erosion des Voelkerrecht s bei. Lesenswerter Kommentar von Kriegsverbrechen - Die Macht triumphiert ueber das Recht;Waffenlieferungen;negative
MargareteBause15737650681;Wir haben die Bundesregierung zum Sozialkreditsystem in China gefragt. Die Antworten zeugen von erschreckendem Unwissen und fahrlaessiger Gleichgueltigkeit. Anfrage der Gruenen: Bundesregierung ist bei China erstaunlich ahnungslos via;China;negative
MargareteBause15961948791;Mit atemberaubender Geschwindigkeit werden in Hong Kong die demokratischen Grundrechte ausser Kraft gesetzt. In einem Jahr werden die meisten Demokratieverteidiger*innen im Gefaengnis sitzen. Wo bleibt die schnelle und klare Verurteilung durch BReg und EU? Hong Kong Matters;Hong;negative
MariaKlSchmeink15884903771;Genau das darf nicht passieren. Diese Passage im geplanten GEBT duerfen und nicht zulassen. Das ist eine Einladung zu Diskriminierung und Entsolidarisierung. Immunitaetsausweis;GEBT;negative
MariaKlSchmeink15925393021;Das ist ein grossartige Unterstuetzung fuer die vielen Bemuehungen. Ein europaeischer Verbund fuer Forschung koennte auch helfen endlich eine wirksame Arzneimitteltherapie Medikament zu entwickeln, die die Erkrankung heilt. chronische Erschoepfungssyndrom;Erschoepfungssyndrom;positive
MariaKlSchmeink15931463411;Wer noch Argumente gegen das System der Werkvertraege mit Subunternehmen braucht: diese Unternehmen kooperieren nicht oder nur in schleppenden Schritten bei der Corona Infektionsnachverfolgung. Mafioese, ausbeuterische Strukturen, die nicht weiter zu gelassen werden duerfen Toennies;Subunternehmen;negative
MariaKlSchmeink16058655371;Einschuechterung, Veraechtlichmachung, Respektlosigkeit und Gesundheitsgefaehrdung anderer - das lassen den AfD- Abgeordneten nicht durchgehen! Die demokratischen Fraktionen stehen zusammen und lassen geschichtsvergessene Vergleiche nicht zu. parlament Bundestag;AfD;negative
MariaKlSchmeink16060666371;Bin etwas sprachlos. Der Pflegebeauftragte will eine Handreichung zum Umgang mit Corona in den Pflegeeinrichtungen im Dezember vorlegen. Ich sag mL: krasser Fall von schlechtem Zeitmanagement.;Pflegebeauftragte;negative
MariaKlSchmeink16099603241;Wir brauchen ohne Zweifel weitere Kontaktbeschraenkungen. Aber nicht solche hilflosen und realitaetsfernen Regelungen. Bringen zudem auch nichts Wesentliches zur Pandemiebekaempfung. Dagegen wuerde das Recht auf Home Office viele unnoetige Fahrten und Kontakten vermeiden.;Kontaktbeschraenkungen;negative
MarkHauptmann15693977501;Es wird voellig verrueckt: Praesident d Iran beschuldigt Israel der Unterstuetzung von ISIS. Dabei steckt der Iran hinter juengsten Anschlaegen auf Saudi Arabien hinter Terrorfinanzierung von Hisbollah, ISIS, Huthi-Rebellen. Bitte aufwachen.;Iran;negative
MarkHauptmann16013914711;Beschaemend wie SPD Gruene sich der SED/PDS/Linke anbiedern. Die DDR war ein Unrechtsstaat, weil Sie die eigenen Menschen ohne unabhaengige Justiz bespitzelt, eingesperrt erschossen hat. Als stehen wir an der Seite der Opfer.;DDR;negative
Martin_Hess_AfD15121530031;Auch die kriminellen Clans kamen einst als Fluechtlinge nach Deutschland. Heute beherrschen sie nicht nur Prostitution, Drogenhandel und Gluecksspiel. Sie unterwandern auch die oeffentlichen Institutionen. Wir muessen jetzt gegensteuern, sonst ist es zu spaet!;Fluechtlinge;negative
Martin_Hess_AfD15129039581;Die Polizei leistet hervorragende Arbeit, wenn die Politik sich hinter sie stellt und klare Vorgaben macht, anstatt ihr staendig zu misstrauen und ihren Aktionsradius einzuschraenken. Breitscheidplatz Anis Amri;Polizei;positive
Martin_Hess_AfD15192998051;Af Dim Bundestag hat heute einen Antrag auf Verbot der Vollverschleierung im oeffentlichen Raum gestellt. Vollverschleierung ist kein Glaubensinhalt und keine Form der Religionsausuebung. Sie ist Ausdruck einer Unterdrueckung der Frau und muss verboten werden!;Vollverschleierung;negative
Martin_Hess_AfD15209285981;Unfassbares Urteil, das mit Rechtsstaatlichkeit wenig zu tun hat: VW darf Autobauer nicht kuendigen, der Arbeitskollegen zu ermorden drohte und zum IS reisen wollte. Selbstverstaendlich darf VW Leben Gesundheit seiner Mitarbeiter vor Terroristen schuetzen!;Terroristen;negative
Martin_Hess_AfD15231064881;Dieses Staatsversagen muss ein Ende haben. Und die einzigen Massnahmen, mit denen sich die Sicherheitslage effektiv verbessern liesse, hat die AfD vorgeschlagen: Auslaendische Gefaehrder sind sofort und ausnahmslos abzuschieben!;Auslaendische;negative
Martin_Hess_AfD15242129581;Neuer Skandal beim BAMF. Aussenstellenleiterin soll unberechtigte Asylantraege positiv beschieden haben. Antragsteller eigens in Bussen herangekarrt. Af Dim Bundestag wird dafuer sorgen, dass ueber Korruption bei vollumfaenglich aufgeklaert wird!;Asylantraege;negative
Martin_Hess_AfD15265776911;Mit dem EU-Tuerkei-Deal haben wir einen grossen Teil unserer Sicherheit und Wohlstands in die Haende eines unberechenbaren Autokraten gelegt. Wir muessen die Souveraenitaet zurueckgewinnen und die Grenzsicherung wieder in die eigenen Haende nehmen! Erdogan AfD;Erdogan;negative
Martin_Hess_AfD15277547121;Mio-Ueberweisungen u.a. an Kanzleien unter BAMF-Aussenstellenleiterin, die mit Anwaelten bandenmaessig Asylbetrug begangen haben soll. Und die Frau ist noch frei und praesentiert sich als Gutmensch. Staatsanwaltschaft muss hier handeln und Haftgruende pruefen.;Asylbetrug;negative
Martin_Hess_AfD15278656101;Grenzoeffnung hat ungeahnte Moeglichkeiten fuer Betrueger und Gesinnungstaeter eroeffnet. Wer daran in leitender Position teilhatte, traegt Mitverantwortung und kann sich nicht herausreden. Wer welche Schuld hat, muss Untersuchungsausschuss ans Licht bringen!;Grenzoeffnung;negative
Martin_Hess_AfD15302758761;Man staunt, was die Berliner Polizeifuehrung als Polizei 3.0 bezeichnet. Die Sicherheitslage ist desolat. Polizisten muessen geistig, koerperlich charakterlich topfit sein, um die Buerger effektiv schuetzen zu koennen. Schluss mit dem Sparen am falschen Ende!;Polizeifuehrung;negative
Martin_Hess_AfD15307858871;2017 wurden 290.000 Straftaten erfasst, die Zuwanderer nur wegen der Grenzoeffnung begehen konnten. Islamistische Terrorgefahr ist hoch wie nie. Die Politik der Gro Ko hat Deutschland unsicherer gemacht. Aber die Af Dim Bundestag ist fest entschlossen, die Lage zu verbessern AfD;Zuwanderer;negative
Martin_Hess_AfD15344829291;Vor den Augen der zehnjaehrigen Tochter. Auch fuer diesen bestialischen Mord tragen Merkel und alle, die fuer Open Borders sind, die Verantwortung. Schluss damit! Fuer unsere Sicherheit: Effektiver Grenzschutz und Abschiebung bei illegalem Aufenthalt.;Abschiebung;negative
Martin_Hess_AfD15346998381;Die SPD ist UNWAe HLBAR! Geht es bei dem Heimatbegriff also vorrangig um Ausgrenzung? Ja, das kann man so sagen. Denn Heimat bezeichnet bloss die Rueckbesinnung auf ein Deutschland, das es so nie gegeben hat. Deutschland ist unsere Heimat! Deshalb AfD;SPD;negative
